Model:	LI-7810
SN:	TG10-01166
Software Version:	2.0.22
Timestamp:	2021-04-08 14:26:25
Timezone:	Europe/Berlin
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1617887504	179512977	10888	0	2021-04-08	15:11:44	21949.5	488.777	2006.45	39.8499	55.0003	28.5524	43.5872	0.00368027	13.6978	54.5005	-74.5	0.0493461	23.7733	 97
DATA	1617887505	179512977	10892	0	2021-04-08	15:11:45	21955.8	487.309	2006.15	39.8495	55.0003	28.5528	43.5872	0.00367619	13.6975	54.5005	-113.5	0.0493461	23.7737	130
DATA	1617887506	179169893	10896	0	2021-04-08	15:11:46	21959.7	487.041	2006.36	39.8491	55.0003	28.5528	43.5872	0.0036831	13.6975	54.5005	-151.25	0.0493461	23.7741	124
DATA	1617887507	179169893	10900	0	2021-04-08	15:11:47	21964.7	486.943	2006.44	39.8491	55.0003	28.5496	43.5868	0.00368642	13.6982	54.5005	-279.25	0.0493461	23.7737	196
DATA	1617887508	179169893	10904	0	2021-04-08	15:11:48	21970.4	488.236	2006.8	39.8487	55.0003	28.5491	43.587	0.0036905	13.6979	54.5005	-75	0.0493461	23.7749	 98
DATA	1617887509	179169893	10908	0	2021-04-08	15:11:49	21978.2	488.841	2006.61	39.8499	55.0003	28.5491	43.5866	0.00369751	13.6986	54.5005	-153.25	0.0487855	23.7733	210
DATA	1617887510	179169893	10912	0	2021-04-08	15:11:50	21987.3	487.829	2006.67	39.8499	55.0003	28.5487	43.5861	0.0037001	13.6972	54.5005	-98.5	0.0485986	23.7737	 45
DATA	1617887511	179169893	10916	0	2021-04-08	15:11:51	21996.9	488.708	2006.4	39.8495	55.0003	28.5483	43.5864	0.00369811	13.6973	54.5005	-124	0.0485986	23.7733	249
DATA	1617887512	179169893	10920	0	2021-04-08	15:11:52	22002.5	488.458	2006.41	39.8503	55.0003	28.5454	43.5864	0.00370898	13.6981	54.5005	-283	0.0485986	23.7737	 20
DATA	1617887513	179169893	10924	0	2021-04-08	15:11:53	22003	487.349	2006.27	39.8512	55.0003	28.543	43.5864	0.00367541	13.698	54.5005	-111	0.0485986	23.7741	 59
DATA	1617887514	178843021	10928	0	2021-04-08	15:11:54	22003.4	485.24	2006.36	39.8512	55.0003	28.5442	43.5863	0.00364495	13.6981	54.5005	-22.75	0.0485986	23.7737	 44
DATA	1617887515	178843021	10932	0	2021-04-08	15:11:55	22008.4	487.03	2006.55	39.8512	55.0003	28.5434	43.5861	0.00364794	13.6975	54.5005	-221	0.0485986	23.7741	196
DATA	1617887516	178843021	10936	0	2021-04-08	15:11:56	22018	488.474	2006.73	39.8512	55.0003	28.5409	43.5861	0.00366163	13.698	54.5005	-153.5	0.0485986	23.7737	216
DATA	1617887517	178843021	10940	0	2021-04-08	15:11:57	22025.1	488.465	2006.66	39.8516	55.001	28.5393	43.5861	0.00366578	13.6976	54.5005	-136.25	0.0485986	23.7741	117
DATA	1617887518	178843021	10944	0	2021-04-08	15:11:58	22030.3	487.536	2006.59	39.8516	55.001	28.5397	43.5861	0.00367571	13.6966	54.5005	-77.5	0.0485986	23.7737	 29
DATA	1617887519	178843021	10948	0	2021-04-08	15:11:59	22029.2	487.58	2006.46	39.8507	55.001	28.5389	43.5863	0.00366615	13.6973	54.5005	-289	0.0484117	23.7737	183
DATA	1617887520	178843021	10952	0	2021-04-08	15:12:00	22019.4	487.764	2006.2	39.852	55.001	28.538	43.5855	0.00367991	13.6975	54.5005	-340	0.047851	23.7737	251
DATA	1617887521	178500890	10956	0	2021-04-08	15:12:01	22011.9	487.062	2006.41	39.8512	55.001	28.5327	43.5849	0.00367433	13.6982	54.5005	-235	0.047851	23.7733	133
DATA	1617887522	178500890	10960	0	2021-04-08	15:12:02	22009.4	486.717	2006.38	39.8507	55.001	28.5306	43.5849	0.00366944	13.6972	54.5005	-220	0.047851	23.7741	143
DATA	1617887523	178500890	10964	0	2021-04-08	15:12:03	22010.2	486.773	2006.49	39.8512	55.001	28.5302	43.5853	0.00368189	13.6976	54.5005	-215	0.047851	23.7737	146
DATA	1617887524	178500890	10968	0	2021-04-08	15:12:04	22012.6	487.461	2006.37	39.8512	55.001	28.5298	43.5853	0.00367507	13.6976	54.5005	-157	0.047851	23.7737	162
DATA	1617887525	178500890	10972	0	2021-04-08	15:12:05	22014.4	489.213	2006.45	39.8516	55.001	28.5273	43.5853	0.00368338	13.6976	54.5005	86.5	0.047851	23.7741	157
DATA	1617887526	178500890	10976	0	2021-04-08	15:12:06	22014.5	487.931	2006.42	39.8507	55.001	28.5269	43.5853	0.00367317	13.6971	54.5005	-274.75	0.047851	23.7741	 53
DATA	1617887527	178500890	10980	0	2021-04-08	15:12:07	22013.4	486.581	2006.24	39.8503	55.001	28.5245	43.5853	0.00367344	13.6979	54.5005	-283.25	0.047851	23.7745	 45
DATA	1617887528	178500890	10984	0	2021-04-08	15:12:08	22012.5	486.916	2006.25	39.8512	55.0014	28.5228	43.5853	0.00367487	13.6974	54.5007	-291.25	0.047851	23.7733	108
DATA	1617887529	178158998	10988	0	2021-04-08	15:12:09	22011.6	487.002	2006.26	39.8503	55.0018	28.5195	43.5853	0.00367585	13.697	54.5009	-184.75	0.047851	23.7749	 89
DATA	1617887530	178158998	10992	0	2021-04-08	15:12:10	22013.3	486.574	2006.28	39.8512	55.0018	28.5195	43.5855	0.00368963	13.6976	54.5013	-319.25	0.047851	23.7733	122
DATA	1617887531	178158998	10996	0	2021-04-08	15:12:11	22018	488.404	2006.63	39.8507	55.0018	28.5171	43.5851	0.00369323	13.6969	54.5013	-218	0.047851	23.7788	131
DATA	1617887532	178158998	11000	0	2021-04-08	15:12:12	22019	488.546	2006.62	39.852	55.001	28.5154	43.5848	0.00370962	13.6972	54.5013	-263	0.0472903	23.7784	 54
DATA	1617887533	178158998	11004	0	2021-04-08	15:12:13	22022.3	488.297	2006.46	39.852	55.001	28.515	43.5846	0.00371052	13.6975	54.5011	-244.75	0.0471035	23.7784	242
DATA	1617887534	178158998	11008	0	2021-04-08	15:12:14	22028.3	487.447	2006.49	39.8516	55.001	28.5138	43.5846	0.00369754	13.6981	54.5005	-185.75	0.0471035	23.7749	125
DATA	1617887535	178158998	11012	0	2021-04-08	15:12:15	22033.4	487.172	2006.51	39.8532	55.001	28.5129	43.5846	0.00368356	13.6978	54.5005	-59.75	0.0471035	23.7741	 52
DATA	1617887536	177825927	11016	0	2021-04-08	15:12:16	22041.7	487.235	2006.33	39.8536	55.001	28.5125	43.5848	0.00368305	13.6975	54.5005	-32.5	0.0471035	23.7741	237
DATA	1617887537	177825927	11020	0	2021-04-08	15:12:17	22048	487.318	2006.4	39.8532	55.0005	28.5113	43.5846	0.00369336	13.6974	54.5005	-85.5	0.0471035	23.7741	147
DATA	1617887538	177825927	11024	0	2021-04-08	15:12:18	22050.3	487.411	2006.31	39.8536	55.0003	28.5113	43.5844	0.00367517	13.6976	54.5004	11.5	0.0471035	23.7741	229
DATA	1617887539	177825927	11028	0	2021-04-08	15:12:19	22053.2	487.274	2006.5	39.8528	55.0003	28.5121	43.5848	0.00367998	13.6977	54.4998	-220.25	0.0471035	23.7741	125
DATA	1617887540	177825927	11032	0	2021-04-08	15:12:20	22060	487.629	2006.49	39.8528	55.0003	28.5117	43.5848	0.0036914	13.6974	54.4998	-223.75	0.0471035	23.7737	 14
DATA	1617887541	177825927	11036	0	2021-04-08	15:12:21	22063.7	487.719	2006.19	39.852	55.0003	28.5121	43.5846	0.00368523	13.6972	54.4998	-21.75	0.0471035	23.7749	 59
DATA	1617887542	177825927	11040	0	2021-04-08	15:12:22	22069.2	487.391	2006.24	39.8532	55.0003	28.5113	43.5846	0.00369601	13.6968	54.4998	-270	0.0471035	23.7741	252
DATA	1617887543	177825927	11044	0	2021-04-08	15:12:23	22071.7	487.367	2006.56	39.8536	55.0003	28.508	43.5846	0.00369706	13.6975	54.5	-212	0.0471035	23.7741	 54
DATA	1617887544	177481889	11048	0	2021-04-08	15:12:24	22072.3	487.362	2006.27	39.8532	55.0003	28.5072	43.5846	0.0036922	13.6972	54.5	-182.25	0.0471035	23.7745	199
DATA	1617887545	177481889	11052	0	2021-04-08	15:12:25	22072.8	487.024	2006.33	39.8528	55.0003	28.5055	43.5846	0.00369569	13.6965	54.5005	-170.75	0.0471035	23.7745	160
DATA	1617887546	177481889	11056	0	2021-04-08	15:12:26	22073.3	486.921	2006.82	39.852	55.0003	28.5047	43.5846	0.00369014	13.6966	54.5004	-103.75	0.0471035	23.7749	101
DATA	1617887547	177481889	11060	0	2021-04-08	15:12:27	22078.3	487.005	2006.65	39.8524	55.0003	28.5027	43.5846	0.00369837	13.6975	54.5005	-167.75	0.0471035	23.7745	168
DATA	1617887548	177481889	11064	0	2021-04-08	15:12:28	22082.4	487.819	2006.56	39.852	55.0003	28.4986	43.5848	0.00370514	13.6969	54.5005	-317	0.0471035	23.7737	233
DATA	1617887549	177481889	11068	0	2021-04-08	15:12:29	22087.3	487.247	2006.47	39.8536	55.0003	28.4969	43.5846	0.00369959	13.6969	54.5005	-190	0.0471035	23.7745	 55
DATA	1617887550	177481889	11072	0	2021-04-08	15:12:30	22089.5	486.998	2006.42	39.8528	55.0003	28.4953	43.5846	0.00370623	13.6973	54.5005	-83	0.0471035	23.7737	224
DATA	1617887551	177139043	11076	0	2021-04-08	15:12:31	22086.2	487.208	2006.32	39.854	55.0003	28.4949	43.5846	0.00368344	13.6969	54.5005	-50.5	0.0471035	23.7745	245
DATA	1617887552	177139043	11080	0	2021-04-08	15:12:32	22086.1	486.614	2006.32	39.8549	55.0006	28.4953	43.5846	0.00367219	13.6961	54.5005	-3.5	0.0471035	23.7745	238
DATA	1617887553	177139043	11084	0	2021-04-08	15:12:33	22086.8	486.366	2006.07	39.8557	55.001	28.4957	43.5846	0.00366169	13.6973	54.5005	-76.25	0.0471035	23.7741	 61
DATA	1617887554	177139043	11088	0	2021-04-08	15:12:34	22092.6	486.216	2006.41	39.8553	55.001	28.494	43.5846	0.00367419	13.6969	54.5005	-133.5	0.0471035	23.7745	250
DATA	1617887555	177139043	11092	0	2021-04-08	15:12:35	22102.5	488.154	2006.8	39.854	55.001	28.4924	43.5844	0.00368566	13.6974	54.5005	-259	0.0471035	23.7749	106
DATA	1617887556	177139043	11096	0	2021-04-08	15:12:36	22112.2	487.622	2006.4	39.8536	55.001	28.4895	43.5849	0.00368393	13.6971	54.5005	-221.75	0.0471035	23.7737	 49
DATA	1617887557	177139043	11100	0	2021-04-08	15:12:37	22121.3	487.284	2006.48	39.8549	55.001	28.4887	43.5842	0.00368922	13.6971	54.5005	10	0.0465428	23.7737	108
DATA	1617887558	177139043	11104	0	2021-04-08	15:12:38	22124.7	486.886	2006.25	39.8549	55.001	28.4887	43.5834	0.00368634	13.6965	54.5005	-207.5	0.0463559	23.7741	 69
DATA	1617887559	176804065	11108	0	2021-04-08	15:12:39	22128.2	486.625	2006.23	39.854	55.001	28.487	43.5838	0.00368719	13.6963	54.5005	-149.25	0.0463559	23.7737	 18
DATA	1617887560	176804065	11112	0	2021-04-08	15:12:40	22130.8	486.497	2006.44	39.8549	55.001	28.4858	43.5838	0.0036884	13.697	54.5005	-55.25	0.0463559	23.7745	217
DATA	1617887561	176804065	11116	0	2021-04-08	15:12:41	22125.4	486.876	2006.44	39.854	55.001	28.4858	43.5834	0.00369965	13.6975	54.5005	-299.25	0.0456083	23.7749	 73
DATA	1617887562	176804065	11120	0	2021-04-08	15:12:42	22114.9	486.512	2006.39	39.8544	55.001	28.4821	43.5831	0.00369233	13.6969	54.5005	49	0.0456083	23.7749	101
DATA	1617887563	176804065	11124	0	2021-04-08	15:12:43	22109.1	487.08	2006.63	39.854	55.001	28.4821	43.5831	0.00368532	13.6965	54.5005	-229	0.0456083	23.7737	 88
DATA	1617887564	176804065	11128	0	2021-04-08	15:12:44	22103.5	487.141	2006.69	39.8544	55.001	28.4805	43.5831	0.00368025	13.6976	54.5005	-288.5	0.0456083	23.7741	 40
DATA	1617887565	176804065	11132	0	2021-04-08	15:12:45	22103.8	487.316	2006.3	39.854	55.001	28.4776	43.5831	0.00367746	13.6968	54.5005	-246.25	0.0456083	23.7741	249
DATA	1617887566	176467895	11136	0	2021-04-08	15:12:46	22107.5	487.298	2006.54	39.8544	55.001	28.4759	43.5831	0.00368584	13.6974	54.5005	-174	0.0456083	23.7741	237
DATA	1617887567	176467895	11140	0	2021-04-08	15:12:47	22110.7	487.045	2006.43	39.8549	55.0016	28.4755	43.5831	0.00368265	13.6974	54.5007	-182.25	0.0456083	23.7753	166
DATA	1617887568	176467895	11144	0	2021-04-08	15:12:48	22111.4	486.491	2006.22	39.854	55.0018	28.4739	43.5831	0.00369273	13.6971	54.5013	-179.5	0.0456083	23.7788	 76
DATA	1617887569	176467895	11148	0	2021-04-08	15:12:49	22113.2	486.129	2006.43	39.8544	55.0018	28.4735	43.5831	0.00369771	13.6966	54.5013	6	0.0456083	23.7784	139
DATA	1617887570	176467895	11152	0	2021-04-08	15:12:50	22112.8	485.945	2006.44	39.8544	55.0014	28.4739	43.5831	0.00369898	13.6965	54.5007	-141.25	0.0456083	23.7788	179
DATA	1617887571	176467895	11156	0	2021-04-08	15:12:51	22109.9	485.964	2006.59	39.854	55.001	28.4718	43.5831	0.00371105	13.6968	54.5005	-193.75	0.0456083	23.7764	 73
DATA	1617887572	176467895	11160	0	2021-04-08	15:12:52	22109.1	486.581	2006.79	39.8549	55.001	28.4702	43.5831	0.00371019	13.697	54.5005	-131	0.0456083	23.7745	152
DATA	1617887573	176467895	11164	0	2021-04-08	15:12:53	22111.1	488.022	2006.69	39.854	55.001	28.4698	43.5829	0.00371416	13.6968	54.5005	-196.75	0.0456083	23.7741	 67
DATA	1617887574	176127910	11168	0	2021-04-08	15:12:54	22115.9	487.474	2006.32	39.8565	55.001	28.4702	43.5831	0.003699	13.6965	54.4998	-9.25	0.0456083	23.7741	174
DATA	1617887575	176127910	11172	0	2021-04-08	15:12:55	22123.3	486.499	2006.47	39.8557	55.0006	28.4706	43.5831	0.00368359	13.6972	54.4998	-95.75	0.0456083	23.7745	141
DATA	1617887576	176127910	11176	0	2021-04-08	15:12:56	22129.4	486.63	2006.43	39.8569	55.0003	28.4718	43.5831	0.00368918	13.6973	54.4998	85.75	0.0456083	23.7745	 48
DATA	1617887577	176127910	11180	0	2021-04-08	15:12:57	22130.2	486.342	2006.27	39.8565	55.0003	28.4706	43.5831	0.00368442	13.6968	54.4998	-203.75	0.0456083	23.7749	163
DATA	1617887578	176127910	11184	0	2021-04-08	15:12:58	22134.2	485.803	2006.39	39.8557	55.0003	28.4698	43.5831	0.00368518	13.697	54.4998	-235.75	0.0456083	23.7753	137
DATA	1617887579	176127910	11188	0	2021-04-08	15:12:59	22137.8	485.833	2006.37	39.8553	55.0003	28.4669	43.5831	0.00369274	13.6965	54.4998	-256.5	0.0456083	23.7753	147
DATA	1617887580	176127910	11192	0	2021-04-08	15:13:00	22142.3	486.378	2006.68	39.8557	55.0003	28.464	43.5833	0.00370305	13.6966	54.4998	-205.75	0.0456083	23.7745	106
DATA	1617887581	175790071	11196	0	2021-04-08	15:13:01	22148.2	486.481	2006.59	39.8565	55.0003	28.4628	43.5834	0.00369669	13.6974	54.4998	-191.25	0.0456083	23.7745	188
DATA	1617887582	175790071	11200	0	2021-04-08	15:13:02	22148.5	487.292	2006.62	39.8561	55.0003	28.4611	43.5833	0.0037091	13.6969	54.4998	64.5	0.0456083	23.7741	206
DATA	1617887583	175790071	11204	0	2021-04-08	15:13:03	22144.2	487.108	2006.39	39.8557	55.0003	28.4615	43.5831	0.00369546	13.6972	54.4998	-243	0.0456083	23.7757	 11
DATA	1617887584	175790071	11208	0	2021-04-08	15:13:04	22142.5	486.804	2006.23	39.8553	55.0003	28.4603	43.5829	0.00370354	13.6967	54.4998	-226.75	0.0452345	23.7741	151
DATA	1617887585	175790071	11212	0	2021-04-08	15:13:05	22141.9	487.665	2006.29	39.8565	55.0003	28.4595	43.5823	0.0037045	13.6972	54.5002	-133.25	0.0448607	23.7749	 98
DATA	1617887586	175790071	11216	0	2021-04-08	15:13:06	22141.4	486.313	2006.48	39.8561	55.0003	28.4578	43.5823	0.00370686	13.6969	54.4998	18.25	0.0448607	23.7749	 83
DATA	1617887587	175790071	11220	0	2021-04-08	15:13:07	22143.7	486.419	2006.4	39.8581	55.0003	28.457	43.5823	0.0036763	13.6975	54.5002	-151.25	0.0448607	23.7745	246
DATA	1617887588	175790071	11224	0	2021-04-08	15:13:08	22143.2	485.14	2006.48	39.8573	55.0003	28.4578	43.5821	0.00364609	13.6969	54.5002	-67.5	0.0448607	23.7741	  2
DATA	1617887589	175451040	11228	0	2021-04-08	15:13:09	22147.8	486.726	2006.66	39.8586	55.0003	28.4566	43.582	0.00366111	13.697	54.5004	-68.25	0.0448607	23.7745	 10
DATA	1617887590	175451040	11232	0	2021-04-08	15:13:10	22154.6	486.15	2006.62	39.8581	55.0003	28.4566	43.582	0.00366425	13.6969	54.5005	-238.75	0.0448607	23.7749	 40
DATA	1617887591	175451040	11236	0	2021-04-08	15:13:11	22156.6	488.054	2006.46	39.8573	55.0003	28.4562	43.5823	0.00365842	13.6963	54.5005	-192.25	0.0448607	23.7745	137
DATA	1617887592	175451040	11240	0	2021-04-08	15:13:12	22161	486.46	2006.54	39.8594	55.0003	28.455	43.5823	0.00366125	13.6968	54.5005	-269	0.0448607	23.7741	 40
DATA	1617887593	175451040	11244	0	2021-04-08	15:13:13	22162.4	487.01	2006.72	39.8586	55.0003	28.4508	43.5823	0.00367096	13.697	54.5005	-172.75	0.0448607	23.7745	 37
DATA	1617887594	175451040	11248	0	2021-04-08	15:13:14	22161.2	486.558	2006.33	39.8586	55.0003	28.4508	43.5823	0.00367136	13.6973	54.5005	-91.75	0.0448607	23.7749	103
DATA	1617887595	175451040	11252	0	2021-04-08	15:13:15	22160.2	485.627	2006.5	39.8581	55.001	28.4508	43.5823	0.00366353	13.6969	54.5005	-147	0.0448607	23.7753	143
DATA	1617887596	175112962	11256	0	2021-04-08	15:13:16	22155.9	485.759	2006.53	39.8581	55.0008	28.4496	43.582	0.00367657	13.6974	54.5005	-143.75	0.0441132	23.7749	123
DATA	1617887597	175112962	11260	0	2021-04-08	15:13:17	22153.9	485.864	2006.33	39.8577	55.001	28.4492	43.5814	0.00368553	13.6968	54.5005	-234.25	0.0441132	23.7741	 97
DATA	1617887598	175112962	11264	0	2021-04-08	15:13:18	22158.1	486.339	2006.51	39.8569	55.001	28.4492	43.5816	0.00367419	13.696	54.5005	-237	0.0441132	23.7741	155
DATA	1617887599	175112962	11268	0	2021-04-08	15:13:19	22166.9	486.869	2006.47	39.8586	55.001	28.4447	43.5814	0.003688	13.6974	54.5005	-315.5	0.0441132	23.7737	231
DATA	1617887600	175112962	11272	0	2021-04-08	15:13:20	22176	486.509	2006.66	39.8581	55.001	28.4434	43.5816	0.00368334	13.697	54.5005	-204.25	0.0441132	23.7745	176
DATA	1617887601	175112962	11276	0	2021-04-08	15:13:21	22187.6	486.938	2006.34	39.8569	55.001	28.4426	43.5816	0.00370345	13.6973	54.5005	-48.75	0.0441132	23.7745	 45
DATA	1617887602	175112962	11280	0	2021-04-08	15:13:22	22195.8	486.942	2006.43	39.8577	55.001	28.441	43.5816	0.00369772	13.6972	54.5005	-183.75	0.0441132	23.7745	 41
DATA	1617887603	175112962	11284	0	2021-04-08	15:13:23	22199.4	486.453	2006.29	39.8581	55.001	28.4406	43.5816	0.00371348	13.6968	54.5005	-229.5	0.0441132	23.7745	 39
DATA	1617887604	174771070	11288	0	2021-04-08	15:13:24	22197.1	486.226	2006.16	39.8577	55.001	28.4381	43.5816	0.00369927	13.6967	54.5005	-307.75	0.0441132	23.7749	106
DATA	1617887605	174771070	11292	0	2021-04-08	15:13:25	22192.9	485.472	2006.47	39.8581	55.001	28.4344	43.5816	0.00370215	13.6966	54.5005	-214.25	0.0441132	23.7749	 79
DATA	1617887606	174771070	11296	0	2021-04-08	15:13:26	22191.6	486.584	2006.42	39.8581	55.001	28.434	43.5816	0.00369238	13.6973	54.5005	-210.5	0.0441132	23.7753	237
DATA	1617887607	174771070	11300	0	2021-04-08	15:13:27	22191.6	486.077	2006.57	39.8586	55.001	28.434	43.5816	0.00370432	13.6971	54.5005	-135	0.0441132	23.7745	127
DATA	1617887608	174771070	11304	0	2021-04-08	15:13:28	22196.3	487.313	2006.75	39.8586	55.001	28.4336	43.5816	0.00370988	13.696	54.5005	-265.25	0.0441132	23.7745	 45
DATA	1617887609	174771070	11308	0	2021-04-08	15:13:29	22208.9	487.705	2006.53	39.8586	55.001	28.4336	43.5816	0.00371841	13.6964	54.5005	-86.75	0.0441132	23.7753	 50
DATA	1617887610	174771070	11312	0	2021-04-08	15:13:30	22221.3	487.042	2006.43	39.8577	55.001	28.4315	43.5816	0.00371156	13.6963	54.5005	-185	0.0441132	23.7741	153
DATA	1617887611	174434900	11316	0	2021-04-08	15:13:31	22231.8	486.197	2006.46	39.8573	55.001	28.4319	43.5816	0.00371314	13.6968	54.5005	-191.5	0.0441132	23.7749	 25
DATA	1617887612	174434900	11320	0	2021-04-08	15:13:32	22232.2	485.634	2006.45	39.8581	55.0014	28.4299	43.5816	0.00369881	13.6968	54.5013	-263.75	0.0441132	23.7749	139
DATA	1617887613	174434900	11324	0	2021-04-08	15:13:33	22233.6	486.173	2006.36	39.8573	55.0018	28.429	43.5816	0.00371826	13.6965	54.5013	-140.25	0.0441132	23.7792	 73
DATA	1617887614	174434900	11328	0	2021-04-08	15:13:34	22231.7	485.75	2006.44	39.8598	55.0018	28.4282	43.581	0.00370101	13.6961	54.5013	-223.25	0.0433656	23.7788	 31
DATA	1617887615	174434900	11332	0	2021-04-08	15:13:35	22227.4	485.921	2006.41	39.8594	55.0018	28.4266	43.5806	0.00369311	13.6971	54.5013	-195.5	0.0433656	23.7792	 91
DATA	1617887616	174434900	11336	0	2021-04-08	15:13:36	22223.8	486.503	2006.5	39.8598	55.001	28.4257	43.581	0.00369656	13.697	54.5007	-24	0.0433656	23.7772	  5
DATA	1617887617	174434900	11340	0	2021-04-08	15:13:37	22221.1	486.975	2006.65	39.8594	55.001	28.4257	43.5808	0.0036931	13.6974	54.5005	-46	0.0433656	23.7749	108
DATA	1617887618	174434900	11344	0	2021-04-08	15:13:38	22222.5	486.811	2006.55	39.8606	55.001	28.4262	43.5808	0.00370826	13.697	54.5005	-19.25	0.0433656	23.7749	246
DATA	1617887619	174097061	11348	0	2021-04-08	15:13:39	22225.4	486.795	2006.59	39.8598	55.001	28.4274	43.5808	0.00369678	13.6971	54.5005	-213.25	0.0433656	23.7741	127
DATA	1617887620	174097061	11352	0	2021-04-08	15:13:40	22227.4	486.601	2006.46	39.8594	55.0006	28.4266	43.5808	0.00370621	13.6963	54.5002	-192	0.0433656	23.7745	235
DATA	1617887621	174097061	11356	0	2021-04-08	15:13:41	22227	485.884	2006.23	39.8598	55.0003	28.427	43.5808	0.0037017	13.6968	54.4998	-284.75	0.0433656	23.7753	232
DATA	1617887622	174097061	11360	0	2021-04-08	15:13:42	22229.4	486.306	2006.32	39.8594	55.0003	28.4241	43.5808	0.00370125	13.6968	54.4998	-168	0.0433656	23.7745	  1
DATA	1617887623	174097061	11364	0	2021-04-08	15:13:43	22228.7	485.911	2006.36	39.8594	55.0003	28.4229	43.5805	0.0036989	13.6968	54.4998	12	0.0433656	23.7749	141
DATA	1617887624	174097061	11368	0	2021-04-08	15:13:44	22230.5	485.899	2006.43	39.8594	55.0003	28.4233	43.5808	0.00370505	13.6973	54.4998	-106	0.0433656	23.7745	 15
DATA	1617887625	174097061	11372	0	2021-04-08	15:13:45	22234.7	485.797	2006.34	39.8598	55.0003	28.4216	43.5808	0.00370819	13.6961	54.4998	-209.25	0.0433656	23.7753	177
DATA	1617887626	173757076	11376	0	2021-04-08	15:13:46	22241.9	486.48	2006.55	39.8598	55.0003	28.4188	43.5808	0.00371289	13.6973	54.4998	-241	0.0433656	23.7745	253
DATA	1617887627	173757076	11380	0	2021-04-08	15:13:47	22247.1	485.924	2006.41	39.8594	55.0003	28.4171	43.5808	0.0037142	13.6972	54.4998	-136.75	0.0433656	23.7745	120
DATA	1617887628	173757076	11384	0	2021-04-08	15:13:48	22249.1	486.336	2006.47	39.8594	55.0003	28.4155	43.5808	0.00371292	13.6978	54.4998	-84	0.0433656	23.7753	250
DATA	1617887629	173757076	11388	0	2021-04-08	15:13:49	22252	486.77	2006.37	39.8618	55.0003	28.4159	43.5808	0.0036968	13.6969	54.5002	-94.25	0.0433656	23.7741	193
DATA	1617887630	173757076	11392	0	2021-04-08	15:13:50	22249.5	486.475	2006.62	39.861	55.0003	28.4151	43.5808	0.00368486	13.6966	54.4998	72.75	0.0433656	23.7749	 40
DATA	1617887631	173757076	11396	0	2021-04-08	15:13:51	22244.8	486.582	2006.39	39.8614	55.0003	28.4159	43.5808	0.00367855	13.6967	54.5	-58	0.0433656	23.7745	 85
DATA	1617887632	173757076	11400	0	2021-04-08	15:13:52	22243.1	485.617	2006.32	39.8618	55.0003	28.4142	43.5808	0.00368028	13.6972	54.5002	-135.75	0.0433656	23.7753	128
DATA	1617887633	173757076	11404	0	2021-04-08	15:13:53	22244.3	485.891	2006.3	39.861	55.0003	28.413	43.5808	0.00367845	13.696	54.5004	-142.5	0.0433656	23.7745	141
DATA	1617887634	173423051	11408	0	2021-04-08	15:13:54	22246	484.994	2006.35	39.8614	55.0003	28.4109	43.5808	0.00367994	13.6964	54.5005	-20	0.0433656	23.7753	102
DATA	1617887635	173423051	11412	0	2021-04-08	15:13:55	22248.5	485.205	2006.44	39.8618	55.0003	28.4105	43.5808	0.0036675	13.697	54.5005	-155.5	0.0433656	23.7741	229
DATA	1617887636	173423051	11416	0	2021-04-08	15:13:56	22248.8	486.52	2006.61	39.8614	55.0003	28.4101	43.5808	0.00369629	13.6966	54.5005	-111.5	0.0433656	23.7745	 31
DATA	1617887637	173423051	11420	0	2021-04-08	15:13:57	22247.9	486.264	2006.45	39.8618	55.0003	28.4097	43.5808	0.00368933	13.6971	54.5005	-24	0.0433656	23.7745	206
